ID,Campaign ID,Engine,Type,Policy Violation,Reason,Reason Type,Text,Synchronous Disapproval?,Exemptible?,Runnable?,Disapproved On,Last Updated By,Last Updated On,Valid?,Resolution?,% Fulfilled,% Time Used,Campaign Status
44681241,1739939,GOOGLE,Callout,DESTINATION_NOT_WORKING,Violating Text: ,PROHIBITED,,No,No,Yes,2025/11/02 21:53:18,System  ,,Undetermined,None,57.95%,54.46%,active
44681242,1739939,GOOGLE,Callout,DESTINATION_NOT_WORKING,Violating Text: ,PROHIBITED,,No,No,Yes,2025/11/02 21:53:18,System  ,,Undetermined,None,57.95%,54.46%,active
44379369,1825599,GOOGLE,Ad,UNVERIFIED_PHONE_NUMBER,Violating Text: ,PROHIBITED,,No,No,Yes,2025/10/21 21:09:14,System  ,2025/11/22 21:51:58,Undetermined,None,98.69%,142.74%,active
44379370,1825599,GOOGLE,Ad,UNVERIFIED_PHONE_NUMBER,Violating Text: ,PROHIBITED,,No,No,Yes,2025/10/21 21:09:14,System  ,2025/11/22 21:51:58,Undetermined,None,98.69%,142.74%,active
44379371,1825599,GOOGLE,Ad,UNVERIFIED_PHONE_NUMBER,Violating Text: ,PROHIBITED,,No,No,Yes,2025/10/21 21:09:14,System  ,2025/11/22 21:51:58,Undetermined,None,98.69%,142.74%,active
44681240,1929766,GOOGLE,Phone,UNVERIFIED_PHONE_NUMBER,Violating Text: ,PROHIBITED,,No,No,Yes,2025/11/02 21:53:18,System  ,,Undetermined,None,93.27%,93.75%,active
44391849,1788695,GOOGLE,Keyword,ALCOHOL_INFORMATION,"Alcohol information - Promotions that focus on alcoholic beverages or spread awareness of alcohol branding, but don't offer alcohol for online sale, are allowed only in certain countries and in certain ad formats.",,,No,Yes,Yes,2025/10/23 00:26:54,Preethikrishnan Last,2025/10/28 20:31:06,Valid,Will Not Fix,36.86%,43.75%,active
33626723,1694956,GOOGLE,Ad,DESTINATION_NOT_WORKING,Violating Text: ,PROHIBITED,,No,No,Yes,2024/08/18 23:27:37,Mahalakshmi S,2024/08/21 23:31:23,Invalid,Delegated,40.71%,43.75%,active
41484380,1694956,GOOGLE,Ad,AD_ERROR,Call Ad verification url and final url don't have same domain.,,,No,No,Yes,2025/06/17 06:53:52,Surendar S,2025/09/09 07:26:59,Valid,Will Not Fix,40.71%,43.75%,active
41485081,1694956,GOOGLE,Ad,AD_ERROR,Call Ad verification url and final url don't have same domain.,,,No,No,Yes,2025/06/17 06:53:52,Surendar S,2025/09/09 07:26:59,Valid,Will Not Fix,40.71%,43.75%,active
41485082,1694956,GOOGLE,Ad,AD_ERROR,Call Ad verification url and final url don't have same domain.,,,No,No,Yes,2025/06/17 06:53:52,Surendar S,2025/09/09 07:26:59,Valid,Will Not Fix,40.71%,43.75%,active
41485083,1694956,GOOGLE,Ad,AD_ERROR,Call Ad verification url and final url don't have same domain.,,,No,No,Yes,2025/06/17 06:53:52,Surendar S,2025/09/09 07:26:59,Valid,Will Not Fix,40.71%,43.75%,active
41485084,1694956,GOOGLE,Ad,AD_ERROR,Call Ad verification url and final url don't have same domain.,,,No,No,Yes,2025/06/17 06:53:52,Surendar S,2025/09/09 07:26:59,Valid,Will Not Fix,40.71%,43.75%,active
41485085,1694956,GOOGLE,Ad,AD_ERROR,Call Ad verification url and final url don't have same domain.,,,No,No,Yes,2025/06/17 06:53:52,Surendar S,2025/09/09 07:26:59,Valid,Will Not Fix,40.71%,43.75%,active
41485086,1694956,GOOGLE,Ad,AD_ERROR,Call Ad verification url and final url don't have same domain.,,,No,No,Yes,2025/06/17 06:53:52,Surendar S,2025/09/09 07:26:59,Valid,Will Not Fix,40.71%,43.75%,active
41485087,1694956,GOOGLE,Ad,AD_ERROR,Call Ad verification url and final url don't have same domain.,,,No,No,Yes,2025/06/17 06:53:52,Surendar S,2025/09/09 07:26:59,Valid,Will Not Fix,40.71%,43.75%,active
47184946,1672910,GOOGLE,Ad,UNVERIFIED_PHONE_NUMBER,Violating Text: ,PROHIBITED,,No,No,Yes,2026/03/07 21:16:24,System  ,,Undetermined,None,5.90%,10.48%,active
47184947,1672910,GOOGLE,Ad,UNVERIFIED_PHONE_NUMBER,Violating Text: ,PROHIBITED,,No,No,Yes,2026/03/07 21:16:24,System  ,,Undetermined,None,5.90%,10.48%,active
47184948,1672910,GOOGLE,Ad,UNVERIFIED_PHONE_NUMBER,Violating Text: ,PROHIBITED,,No,No,Yes,2026/03/07 21:16:24,System  ,,Undetermined,None,5.90%,10.48%,active
47184949,1672910,GOOGLE,Ad,UNVERIFIED_PHONE_NUMBER,Violating Text: ,PROHIBITED,,No,No,Yes,2026/03/07 21:16:24,System  ,,Undetermined,None,5.90%,10.48%,active
47184950,1672910,GOOGLE,Ad,UNVERIFIED_PHONE_NUMBER,Violating Text: ,PROHIBITED,,No,No,Yes,2026/03/07 21:16:24,System  ,,Undetermined,None,5.90%,10.48%,active
47184951,1672910,GOOGLE,Ad,UNVERIFIED_PHONE_NUMBER,Violating Text: ,PROHIBITED,,No,No,Yes,2026/03/07 21:16:24,System  ,,Undetermined,None,5.90%,10.48%,active
47184952,1672910,GOOGLE,Ad,UNVERIFIED_PHONE_NUMBER,Violating Text: ,PROHIBITED,,No,No,Yes,2026/03/07 21:16:24,System  ,,Undetermined,None,5.90%,10.48%,active
47184953,1672910,GOOGLE,Ad,UNVERIFIED_PHONE_NUMBER,Violating Text: ,PROHIBITED,,No,No,Yes,2026/03/07 21:16:24,System  ,,Undetermined,None,5.90%,10.48%,active
47184954,1672910,GOOGLE,Ad,UNVERIFIED_PHONE_NUMBER,Violating Text: ,PROHIBITED,,No,No,Yes,2026/03/07 21:16:24,System  ,,Undetermined,None,5.90%,10.48%,active
